album,price,rating,have,want,tier,popularity
Rochell & The Candles - The Best Of Rochell And The Candles,20.0,3.0,16,17,Low Priority,0.5151515151515151
Linda Hargrove - Music Is Your Mistress,3.99,3.44,129,24,Low Priority,0.1568627450980392
Norman Nardini & The Tigers* - Norman Nardini & The Tigers,4.0,4.25,134,13,Niche/Underground,0.08843537414965986
The Kinks - Give The People What They Want,13.99,3.82,619,78,Mid-Tier (Popular),0.11190817790530846
Eagles - Their Greatest Hits 1971-1975,12.0,4.26,535,127,Mid-Tier (Popular),0.19184290030211482
Nat King Cole - The Nat King Cole Story Volume 2,6.12,4.5,53,11,Niche/Underground,0.171875
Various - Tuff Turf - The Original Soundtrack,22.5,3.94,499,153,Mid-Tier (Popular),0.23466257668711657
The Limeliters - Tonight: In Person,4.49,0.0,22,2,Low Priority,0.08333333333333333
Cedar Walton - Beyond Mobius,10.0,4.28,524,359,Mid-Tier (Popular),0.40656851642129105
Randy Crawford - Nightline,3.0,4.0,101,18,Niche/Underground,0.15126050420168066
John Mayall - The Turning Point,9.99,3.73,111,24,Niche/Underground,0.17777777777777778
Bob Dylan - Self Portrait,16.99,0.0,34,77,Low Priority,0.6936936936936937
Dave Mason - Mariposa De Oro,2.99,3.58,434,11,Niche/Underground,0.024719101123595506
Robin Trower - For Earth Below,19.99,4.17,1263,85,Mid-Tier (Popular),0.06305637982195846
Jimmy Buffett - Volcano,14.99,4.1,2979,180,Mid-Tier (Popular),0.05698005698005698
John Williams - The Guitar Is The Song,6.99,3.5,307,9,Niche/Underground,0.028481012658227847
Stevie Wonder - Songs In The Key Of Life,153.0,4.46,9367,3680,Mid-Tier (Popular),0.2820571778953016
McCartney* - McCartney,14.99,3.98,11251,489,Mid-Tier (Popular),0.04165247018739353
Kiss - Double Platinum,24.99,4.12,11696,554,Mid-Tier (Popular),0.045224489795918366
Linda Ronstadt & The Stone Poneys - Stoney End,4.99,3.83,168,13,Niche/Underground,0.0718232044198895
Lennon* / Plastic Ono Band* - Shaved Fish,11.99,4.13,2676,132,Mid-Tier (Popular),0.04700854700854701
Ramones - Pleasant Dreams,68.98,4.41,1767,392,Mid-Tier (Popular),0.18156553960166744
The Goon Show* - First Men On The Goon,2.0,3.58,329,25,Niche/Underground,0.07062146892655367
The Goon Show* - First Men On The Goon,2.0,3.58,329,25,Niche/Underground,0.07062146892655367
Norman Nardini & The Tigers* - Eat'n Alive!,12.0,4.43,140,20,Niche/Underground,0.125
Lighthouse - Thoughts Of Movin' On,6.49,3.69,960,54,Mid-Tier (Popular),0.05325443786982249
Art Pepper / George Cables - Goin' Home,29.35,4.48,135,41,Niche/Underground,0.23295454545454544
John Coltrane / Archie Shepp - New Thing At Newport,53.21,4.8,72,153,Top Rated,0.68
Various - World Famous Great Jazz Singers - Jazz Vocal Collection,11.11,4.17,59,2,Niche/Underground,0.03278688524590164
伊福部 昭* - SF映画の世界 = Fantasy World Of Japanese Pictures Part 3,42.69,4.67,53,72,Top Rated,0.576
Ensemble Lionceaux - 二人だけのスクリーン・ムード = Sino Me Morro,13.92,5.0,4,27,Niche/Underground,0.8709677419354839
John Coltrane - Kulu Sé Mama,53.21,4.71,215,192,Top Rated,0.47174447174447176
Lighthouse - One Fine Morning,8.99,3.95,1864,236,Mid-Tier (Popular),0.11238095238095239
"Four Trombones* - John Lewis / Charlie Mingus* / J.J. Johnson / Kai Winding / Benny Green* / Willie Dennis - Four Trombones, Volume 2",28.65,4.2,71,44,Mid-Tier (Popular),0.3826086956521739
Ricky Nelson - The Ricky Nelson Singles Album,8.0,4.46,341,17,Niche/Underground,0.04748603351955307
Music From Free Creek - Music From Free Creek,18.83,3.7,88,29,Niche/Underground,0.24786324786324787
Lighthouse - Lighthouse Live!,9.99,3.38,279,22,Low Priority,0.07308970099667775
"Shorty Rogers And His Giants - ""Gigi"" In Jazz",34.97,4.5,19,8,Niche/Underground,0.2962962962962963
Friedrich Gulda - As You Like It,39.88,4.0,15,11,Niche/Underground,0.4230769230769231
Decameron - Mammoth Special,5.0,3.95,304,49,Mid-Tier (Popular),0.1388101983002833
Tammy Wynette - Your Good Girl's Gonna Go Bad,9.99,4.31,950,213,Mid-Tier (Popular),0.1831470335339639
Lynyrd Skynyrd - Gimme Back My Bullets,14.99,3.76,1284,136,Mid-Tier (Popular),0.09577464788732394
The Guess Who - #10,4.99,3.76,1353,82,Mid-Tier (Popular),0.05714285714285714
Joe Cocker - Jamaica Say You Will,9.99,3.5,171,23,Niche/Underground,0.11855670103092783
Cat Stevens - Very Young And Early Songs,4.99,3.78,456,18,Niche/Underground,0.0379746835443038
Outlaws - Playin' To Win,1.99,3.54,2134,52,Mid-Tier (Popular),0.023787740164684355
Bruce Springsteen - The River,14.99,4.0,7219,383,Mid-Tier (Popular),0.050381478558274136
John Barry - Thunderball,7.99,4.08,1115,113,Mid-Tier (Popular),0.09201954397394137
The Rolling Stones - Aftermath,29.99,3.67,38,251,Mid-Tier (Popular),0.8685121107266436
Stephen Stills - Stephen Stills,9.99,3.99,8225,449,Mid-Tier (Popular),0.051763892091307356
Neil Young - Decade,19.99,4.57,303,56,Top Rated,0.15598885793871867
Nightmare - Power Of The Universe,44.99,3.66,439,197,Mid-Tier (Popular),0.30974842767295596
Big Brother And The Holding Co.* - Be A Brother,7.99,3.63,115,57,Mid-Tier (Popular),0.3313953488372093
Quill - Quill,50.0,4.18,79,123,Mid-Tier (Popular),0.6089108910891089
Mahavishnu Orchestra - Birds Of Fire,7.0,4.2,8065,1019,Mid-Tier (Popular),0.11217525319242624
Slint - Tweez,299.99,4.09,669,1158,Mid-Tier (Popular),0.6338259441707718
Blue Öyster Cult - Fire Of Unknown Origin,29.99,4.16,742,301,Mid-Tier (Popular),0.28859060402684567
Joan Baez - 5,4.99,3.67,249,31,Niche/Underground,0.11071428571428571
The Lettermen - Portrait Of My Love,5.99,3.82,242,5,Niche/Underground,0.020242914979757085
Chick Corea - Circling In,450.41,5.0,21,79,Top Rated,0.79
Armand Schaubroeck Steals - Shakin' Shakin',30.0,3.75,224,179,Mid-Tier (Popular),0.4441687344913151
Maxine Nightingale - Lead Me On,73.57,4.67,19,30,Niche/Underground,0.6122448979591837
小笠原寛* - ヘレン・ケラー物語「愛と光の天使」,27.25,5.0,9,14,Niche/Underground,0.6086956521739131
Various - Great Guitars Of Jazz,25.85,5.0,15,3,Niche/Underground,0.16666666666666666
Spyro Gyra - Catching The Sun,7.0,3.76,4070,220,Mid-Tier (Popular),0.05128205128205128
Wynton Kelly - Wynton Kelly!,21.64,4.2,26,18,Niche/Underground,0.4090909090909091
Larry Coryell - The Restful Mind,11.11,1.0,18,27,Low Priority,0.6
Davy Jones - Live In Japan,18.83,0.0,40,25,Low Priority,0.38461538461538464
Gerry Mulligan And The Concert Jazz Band* Guest Soloist: Zoot Sims - Gerry Mulligan And The Concert Jazz Band On Tour,19.53,5.0,46,8,Niche/Underground,0.14814814814814814
Led Zeppelin = レッド・ツェッペリン* - Untitled = レッド・ツェッペリン　ＩＶ,120.59,4.61,1082,1356,Top Rated,0.5561936013125512
Return To Forever - The Best Of Return To Forever,16.02,4.0,35,17,Niche/Underground,0.3269230769230769
Bob James - Two,14.95,4.38,400,422,Mid-Tier (Popular),0.51338199513382
Zamfir* - King Of The Pan Flute,2.18,3.0,190,6,Low Priority,0.030612244897959183
The Miles Davis Quintet - Cookin' With The Miles Davis Quintet,400.0,4.65,805,1352,Top Rated,0.6267964765878535
The Who - Who's Next,38.0,4.33,1710,830,Mid-Tier (Popular),0.32677165354330706
Carol Sloane - Live At 30th Street,58.13,4.67,23,7,Niche/Underground,0.23333333333333334
Humble Pie - Smokin',9.99,4.03,239,73,Mid-Tier (Popular),0.23397435897435898
The Steve Miller Band* - Your Saving Grace,7.99,3.83,110,42,Mid-Tier (Popular),0.27631578947368424
Neil Young - Decade,19.99,4.44,10349,627,Mid-Tier (Popular),0.05712463556851312
Caston & Majors - Caston & Majors,4.99,4.0,14,12,Niche/Underground,0.46153846153846156
Harry Chapin - Verities & Balderdash,6.99,3.81,1561,94,Mid-Tier (Popular),0.056797583081571
Various - The Amazing Beatles & Other Great English Group Sounds,49.99,4.11,143,33,Niche/Underground,0.1875
Bitch - The Bitch Is Back,39.99,3.8,442,226,Mid-Tier (Popular),0.3383233532934132
The Rascals - See,4.99,3.89,1979,114,Mid-Tier (Popular),0.05446727185857621
The Paul Butterfield Blues Band - Golden Butter / The Best Of The Paul Butterfield Blues Band,7.99,4.6,98,18,Niche/Underground,0.15517241379310345
Ed Raetzloff - Drivin Wheels,2.99,4.0,123,15,Niche/Underground,0.10869565217391304
Kiss - Alive!,27.99,4.35,362,118,Mid-Tier (Popular),0.24583333333333332
It's A Beautiful Day - It's A Beautiful Day,26.55,5.0,18,89,Top Rated,0.8317757009345794
Jackson Browne - Jackson Browne,11.81,3.72,292,75,Mid-Tier (Popular),0.20435967302452315
Angel Canales - A Usted,45.0,4.56,58,7,Niche/Underground,0.1076923076923077
Loretta Lynn - Before I'm Over You,9.99,4.09,262,68,Mid-Tier (Popular),0.20606060606060606
Sonny Rollins & Co. - The Standard Sonny Rollins,32.87,4.44,124,40,Niche/Underground,0.24390243902439024
"Tony Bennett - Tony's Greatest Hits, Volume III",3.55,4.25,105,7,Niche/Underground,0.0625
The Kinks - The Kinks Present Schoolboys In Disgrace,9.99,3.62,203,45,Mid-Tier (Popular),0.1814516129032258
Leon & Mary Russell - Wedding Album,2.99,2.73,304,23,Low Priority,0.07033639143730887
Neil Diamond - Jonathan Livingston Seagull,2.99,3.52,6183,53,Mid-Tier (Popular),0.00849903784477229
The Charlie Daniels Band - Nightrider,3.99,3.89,1998,58,Mid-Tier (Popular),0.02821011673151751
Ira Sullivan - Ira Sullivan,4.99,3.79,147,16,Niche/Underground,0.09815950920245399
Dave Mason - Split Coconut,4.99,3.67,113,14,Niche/Underground,0.11023622047244094
Daryl Hall John Oates* - Big Bam Boom,6.99,3.73,1988,102,Mid-Tier (Popular),0.04880382775119617
Frank Marino & Mahogany Rush - Tales Of The Unexpected,14.99,3.95,259,36,Niche/Underground,0.12203389830508475
Nitty Gritty Dirt Band - Dream,2.99,3.76,2607,60,Mid-Tier (Popular),0.02249718785151856
Les Dudek - Les Dudek,7.99,4.7,141,24,Niche/Underground,0.14545454545454545
Tomita - Pictures At An Exhibition,9.71,4.35,196,106,Mid-Tier (Popular),0.3509933774834437
Earl Klugh - Late Night Guitar,20.93,4.5,147,39,Niche/Underground,0.20967741935483872
Anita O'Day - Anita O'Day Sings With Gene Krupa = ジョージア・オン・マイ・マインド,26.55,5.0,11,1,Niche/Underground,0.08333333333333333
"ザ・タイガース* = The Tigers - Freedom, Hope & Friendship = 自由と憧れと友情",20.23,3.33,57,29,Low Priority,0.3372093023255814
Firefall - Undertow,7.6,3.78,885,24,Niche/Underground,0.026402640264026403
Luis Enriquez - サマー タイム・キラー = The Summertime Killer,32.87,3.92,109,335,Mid-Tier (Popular),0.7545045045045045
Malcom Catto - Popcorn Bubble Fish,20.0,4.17,392,375,Mid-Tier (Popular),0.48891786179921776
Bob James - Street Sketches,18.13,5.0,71,24,Niche/Underground,0.25263157894736843
Various - The Pursuit Of D.B. Cooper,1340.23,5.0,2,0,Niche/Underground,0.0
Sally & Shiro* - トラ 70619,51.81,4.25,37,22,Niche/Underground,0.3728813559322034
Corey Hart - Fields Of Fire,5.0,3.78,1052,29,Niche/Underground,0.02682701202590194
John Mayall - Looking Back,24.45,5.0,9,10,Niche/Underground,0.5263157894736842
Procol Harum - A Whiter Shade Of Pale,33.57,4.0,3,36,Niche/Underground,0.9230769230769231
江川マスミ* - Electone Fantasy,13.92,0.0,7,4,Low Priority,0.36363636363636365
Bob Seger & The Silver Bullet Band* - The Distance,3.99,3.75,7015,127,Mid-Tier (Popular),0.017782133856062726
Chér* - All I Really Want To Do,7.99,3.17,88,57,Low Priority,0.3931034482758621
The Rugbys - Hot Cargo,11.99,3.72,306,118,Mid-Tier (Popular),0.2783018867924528
UK - Night After Night,9.99,3.5,121,27,Niche/Underground,0.18243243243243243
"The Beatles - Rock 'N' Roll Music, Volume 1",19.99,4.5,160,33,Niche/Underground,0.17098445595854922
Van Halen - Van Halen II,27.99,4.04,19281,2113,Mid-Tier (Popular),0.09876600916144714
Van Halen - Van Halen II,27.99,4.04,19281,2113,Mid-Tier (Popular),0.09876600916144714
Rush - Archives,29.99,5.0,27,27,Niche/Underground,0.5
Blues Image - Red White & Blues Image,9.99,4.2,167,58,Mid-Tier (Popular),0.2577777777777778
Cannonball Adderley Quintet* - The Best Of Cannonball Adderley,14.99,4.0,84,20,Niche/Underground,0.19230769230769232
Frank Zappa - Chunga's Revenge,24.99,4.0,269,134,Mid-Tier (Popular),0.3325062034739454
The Rolling Stones - Some Girls,49.99,4.0,49,199,Mid-Tier (Popular),0.8024193548387096
Bee Gees - Living Eyes,9.99,4.0,595,97,Mid-Tier (Popular),0.14017341040462428
Colosseum - Colosseum Live,45.5,4.71,34,32,Niche/Underground,0.48484848484848486
Charlie Spivak - Charlie Spivak In Disco Order Volume 5,16.02,0.0,7,1,Low Priority,0.125
George Lewis - At Herbert Otto's Party - 1949,10.41,4.0,49,7,Niche/Underground,0.125
Charlie Spivak - The Complete Charlie Spivak Volume 8,11.81,0.0,3,1,Low Priority,0.25
Hank Mobley Quintet* Featuring Sonny Clark - Hank Mobley Quintet Featuring Sonny Clark,55.32,4.61,257,178,Top Rated,0.4091954022988506
C.C. Catch - Catch The Catch,107.95,4.78,25,168,Top Rated,0.8704663212435233
Roger Daltrey - Daltrey,10.0,0.0,1,0,Low Priority,0.0
Various - Saturday Night Fever,13.0,4.0,15060,925,Mid-Tier (Popular),0.05786675007819831
Jimi Hendrix Experience* - Smash Hits,30.76,4.44,94,75,Mid-Tier (Popular),0.4437869822485207
REO Speedwagon - Good Trouble,13.21,4.0,229,42,Mid-Tier (Popular),0.15498154981549817
Ralph McTell - Not Till Tomorrow,14.62,4.0,3,9,Niche/Underground,0.75
Sleepy John Estes - The Legend Of Sleepy John Estes,16.73,4.38,150,33,Niche/Underground,0.18032786885245902
Frank Sinatra - The World We Knew,17.75,4.27,317,72,Mid-Tier (Popular),0.18508997429305912
Nitty Gritty Dirt Band - Uncle Charlie & His Dog Teddy,13.92,3.57,104,30,Niche/Underground,0.22388059701492538
Santana - Abraxas = 天の守護神サンタナ,23.74,4.48,367,338,Mid-Tier (Popular),0.4794326241134752
Traffic - Shoot Out At The Fantasy Factory,48.31,4.75,56,56,Top Rated,0.5
Illusion - Out Of The Mist,41.99,4.67,42,26,Niche/Underground,0.38235294117647056
Khazad Doom - Level 6 1/2,11.0,4.25,117,72,Mid-Tier (Popular),0.38095238095238093
Blue Öyster Cult - Cultosaurus Erectus,30.0,3.85,508,144,Mid-Tier (Popular),0.22085889570552147
James Gang - Miami,35.0,3.83,2397,190,Mid-Tier (Popular),0.07344414379590258
B.E.F.* - Music For Listening To,30.0,4.35,582,915,Mid-Tier (Popular),0.6112224448897795
"Glen Campbell - Hey, Little One",3.89,4.5,42,6,Niche/Underground,0.125
Various - Future Vintage: Covers Of The Apples In Stereo,2.99,4.0,393,24,Niche/Underground,0.05755395683453238
Jimi Hendrix - The Cry Of Love,16.99,4.31,399,150,Mid-Tier (Popular),0.273224043715847
Roger Daltrey - Daltrey,14.99,3.6,1739,57,Mid-Tier (Popular),0.03173719376391982
Traffic - Welcome To The Canteen,7.99,4.07,597,88,Mid-Tier (Popular),0.12846715328467154
Judas Priest - Sad Wings Of Destiny,29.99,4.4,1983,356,Mid-Tier (Popular),0.15220179563916203
The Pasadena Roof Orchestra - A Talking Picture,2.99,4.33,55,7,Niche/Underground,0.11290322580645161
Jethro Tull - Minstrel In The Gallery,11.99,4.67,27,33,Niche/Underground,0.55
Bryan Bowers - The View From Home,1.99,3.55,334,13,Niche/Underground,0.037463976945244955
Nelson Riddle - Lolita - The Original Sound Track Recording,9.99,4.0,75,47,Mid-Tier (Popular),0.38524590163934425
Angel - Sinful,5.99,3.22,73,15,Low Priority,0.17045454545454544
"Phantom, Rocker & Slick - Phantom, Rocker & Slick",6.99,3.98,1367,42,Mid-Tier (Popular),0.029808374733853796
Supersax - Chasin' The Bird,2.0,4.33,99,10,Niche/Underground,0.09174311926605505
Michael Murphey* - Geronimo's Cadillac,9.71,3.87,508,46,Mid-Tier (Popular),0.08303249097472924
The Ventures - Deluxe - The Best Of Surfin',36.37,0.0,9,9,Low Priority,0.5
Phineas Newborn Jr. - A World Of Piano !,37.78,5.0,7,14,Niche/Underground,0.6666666666666666
Albert Brooks - A Star Is Bought,8.0,4.07,293,85,Mid-Tier (Popular),0.22486772486772486
Eiji Kitamura With Concord Jazz Allstars* - Dear Friends,14.62,4.67,157,20,Niche/Underground,0.11299435028248588
Hans Wurman - The Moog Strikes Bach...,26.55,4.0,23,30,Niche/Underground,0.5660377358490566
Erroll Garner - Afternoon Of An Elf,22.34,4.4,47,11,Niche/Underground,0.1896551724137931
Joni Mitchell And The L.A. Express - Miles Of Aisles,65.0,4.05,2400,217,Mid-Tier (Popular),0.08291937332823844
Baden Powell - Solitude On Guitar,16.02,4.5,27,18,Niche/Underground,0.4
Fania All Stars - Delicate & Jumpy,3.99,4.0,138,84,Mid-Tier (Popular),0.3783783783783784
Count Basie And His Orchestra* - Warm Breeze,15.32,5.0,54,9,Niche/Underground,0.14285714285714285
"Grover Washington, Jr. - Come Morning",11.11,3.89,165,43,Mid-Tier (Popular),0.20673076923076922
Naoya Matsuoka & Wesing - Majorca,17.43,4.0,145,93,Mid-Tier (Popular),0.3907563025210084
"Bach* - Glenn Gould - The French Suites Vol.1, Nos.1-4",20.93,5.0,16,21,Niche/Underground,0.5675675675675675
Ian Gillan Band - Live At The Budokan,26.55,4.55,190,36,Niche/Underground,0.1592920353982301
Clifford Brown - Clifford Brown With Strings,80.59,4.0,13,75,Mid-Tier (Popular),0.8522727272727273
Them - Here Comes The Night,69.99,4.52,349,245,Top Rated,0.41245791245791247
"The Earl Hines Trio - Here Comes Earl ""Fatha"" Hines",25.15,4.63,62,21,Niche/Underground,0.25301204819277107
Wardell Gray & Dexter Gordon - The Chase And The Steeplechase,14.62,4.45,69,30,Niche/Underground,0.30303030303030304
The Peanuts - Superdisc 20 / ザ・ピーナッツ ベスト20,23.04,0.0,12,8,Low Priority,0.4
Bazuka* - Bazuka,28.65,4.17,42,82,Mid-Tier (Popular),0.6612903225806451
Wilbert Longmire - Champagne,26.55,5.0,31,61,Top Rated,0.6630434782608695
Art Blakey & The All Star Jazz Messengers* - Super Live,43.39,4.4,62,23,Niche/Underground,0.27058823529411763
Miles Davis - Bags Groove,49.01,4.8,35,110,Top Rated,0.7586206896551724
Bobby Timmons Featuring Sonny Red - Live At The Connecticut Jazz Party,9.0,3.0,119,68,Low Priority,0.36363636363636365
Sir Lord Baltimore - Kingdom Come,99.99,4.41,3170,2138,Mid-Tier (Popular),0.40278824415975883
Blue Öyster Cult - Spectres,24.99,3.88,5715,714,Mid-Tier (Popular),0.11105926271581895
Gary Bartz - The Shadow Do,150.0,4.41,257,1260,Mid-Tier (Popular),0.8305866842452209
Revival Black - Under The Light,20.0,5.0,59,5,Niche/Underground,0.078125
Elvis Costello - Elvis Costello,29.75,4.5,227,93,Mid-Tier (Popular),0.290625
International Bagpipe Band - Scottish Folk Dances,2.0,0.0,10,1,Low Priority,0.09090909090909091
Bobby Timmons - Moanin',10.0,4.25,399,54,Mid-Tier (Popular),0.11920529801324503
Art Blakey Et Les Jazz-Messengers* - Au Club St. Germain Vol. 1,20.23,4.29,188,51,Mid-Tier (Popular),0.21338912133891214
Firefall - Firefall,2.99,3.72,4425,133,Mid-Tier (Popular),0.02917946467749013
John Coltrane - The Other Village Vanguard Tapes,52.51,4.41,415,165,Mid-Tier (Popular),0.28448275862068967
Jethro Tull - Heavy Horses,4.99,4.05,10789,288,Mid-Tier (Popular),0.025999819445698295
Jimi Hendrix Experience* - Smash Hits,11.99,4.32,1566,104,Mid-Tier (Popular),0.06227544910179641
Johnny Cash - Destination Victoria Station,9.99,3.98,843,118,Mid-Tier (Popular),0.12278876170655567
John Klemmer - Lifestyle,4.99,3.88,1527,59,Mid-Tier (Popular),0.03720050441361917
Chick Corea - Secret Agent,4.99,3.92,565,66,Mid-Tier (Popular),0.1045958795562599
The Mothers Of Invention* - Absolutely Free,39.99,3.67,69,253,Mid-Tier (Popular),0.7857142857142857
Cashman & West - A Song Or Two,2.99,3.56,149,6,Niche/Underground,0.03870967741935484
Rod Stewart - Blondes Have More Fun,4.99,3.9,1349,53,Mid-Tier (Popular),0.037803138373751786
The Chambers Brothers - The Chambers Brothers' Greatest Hits,4.99,3.93,1478,122,Mid-Tier (Popular),0.07625
John Prine - John Prine,24.99,4.69,438,332,Top Rated,0.43116883116883115
Roxy Music - Stranded,19.99,4.18,2180,368,Mid-Tier (Popular),0.14442700156985872
Papa John Creach - Papa John Creach,6.99,3.77,2462,138,Mid-Tier (Popular),0.05307692307692308
TM Network - Self Control,11.11,4.56,137,25,Niche/Underground,0.15432098765432098
Cat Stevens - Mona Bone Jakon,14.99,4.55,473,108,Top Rated,0.18588640275387264
