album,price,rating,have,want,genre
"Stevie Wonder - Best Collection (LP, Comp)",$18.13,Rated: 4.46,260 have,45 want,N/A
"Ray Anthony - To Each His Own (LP, Album)",$5.49,Rated: 5.00,12 have,6 want,N/A
"ヴァージンVS* - 乗物デラックス (LP, Comp, Ltd)",$41.99,Rated: 4.75,38 have,39 want,N/A
"Parable (2) - More Than Words (LP, Album)",$9.71,Rated: 4.43,139 have,34 want,N/A
"Chick Corea - Return To Forever (LP, Album, RE)",$24.45,Rated: 4.40,52 have,131 want,N/A
"Volcano Suns - Bumper Crop (LP, Album)",$13.00,Rated: 4.00,740 have,173 want,N/A
"America (2) - Holiday (LP, Album)",$27.25,Rated: 4.33,71 have,64 want,N/A
"Paul McCartney - Tug Of War (LP, Album, Fir)",$21.64,Rated: 4.43,231 have,79 want,N/A
"The Paul Butterfield Blues Band - The Paul Butterfield Blues Band (LP, Album)",$42.69,Rated: 4.71,73 have,88 want,N/A
"Christine McVie - Christine McVie (LP, Album, Promo)",$63.74,Rated: 4.50,15 have,23 want,N/A
"Canned Heat - Live At Topanga Corral (LP, Album)",$9.75,Rated: 4.07,889 have,55 want,N/A
渡辺岳夫* / 松山祐士 / 武市昌久* - Mobile Suit Gundam II = 機動戦士ガンダム最新録音BGM集 Vol.2 (LP),$18.83,Rated: 4.17,239 have,179 want,N/A
"Barry Mann - Survivor (LP, Album, Ind)",$7.00,Rated: 3.43,159 have,40 want,N/A
"Isao Suzuki Sextet - Ako's Dream (LP, Album, RE)",$70.06,Rated: 4.33,29 have,165 want,N/A
"Fripp & Eno - Evening Star (LP, Album, RE)",$49.99,Rated: 4.20,250 have,308 want,N/A
"Gridlink - Longhena (LP, Album)",$30.00,Rated: 4.63,440 have,168 want,N/A
"Angie Stone - Stone Love (2xLP, Album, Uni)",$25.00,Rated: 4.60,45 have,85 want,N/A
Dr. T. O. Jazz International Band Of Ghana* - Welcome Ojukwu (LP),$26.95,Rated: 4.60,50 have,93 want,N/A
"Ramsey Lewis - Dancing In The Street (LP, Album, Gat)",$4.49,Rated: 4.16,640 have,56 want,N/A
"Mimi & Richard Fariña* - Celebrations For A Grey Day (LP, Mono)",$7.00,Rated: 4.37,203 have,109 want,N/A
"Sonny & Cher - Sonny & Cher's Greatest Hits (2xLP, Comp, Mono, Club)",$3.48,Rated: 3.62,418 have,25 want,N/A
"Elton John - A Single Man (LP, Album)",$18.13,Rated: 3.81,218 have,73 want,N/A
"Bad Company (3) - Run With The Pack (LP, Album, Gat)",$18.13,Rated: 4.35,452 have,77 want,N/A
小山恭弘* - The Newest Weapons Of The World / 世界の最新兵器 映画「スーパーウェポン」よりサウンドトラック盤 (LP),$74.27,Rated: 4.75,21 have,80 want,N/A
"Art Blakey Quintet - A Night At Birdland, Volume 2 (LP, Comp, Mono, RE)",$41.99,Rated: 4.36,147 have,83 want,N/A
"大橋純子* & 美乃家セントラル・ステイション* - Crystal City = クリスタル・シティー (LP, Album)",$27.25,Rated: 4.31,694 have,700 want,N/A
"The Rolling Stones - Get Yer Ya-Ya's Out! - The Rolling Stones In Concert (LP, Album)",$21.64,N/A,39 have,84 want,N/A
"Pink (7) - Psycho-Delicious (LP, Album)",$15.32,Rated: 4.75,63 have,12 want,N/A
"Vanilla Fudge - Vanilla Fudge (LP, Album, RE)",$32.17,Rated: 4.60,81 have,121 want,N/A
"Shuggie Otis - Inspiration Information (LP, Album, Ter)",$124.99,Rated: 4.70,1681 have,3406 want,N/A
"T. Rex - Metal Guru (LP, Comp)",$25.15,Rated: 4.50,154 have,31 want,N/A
"Hideto Kano - Electric Uzu (LP, Album)",$9.01,Rated: 5.00,5 have,13 want,N/A
"McCoy Tyner - Focal Point (LP, Album)",$27.95,Rated: 4.89,136 have,82 want,N/A
"Grace Jones - Living My Life (LP, Album, All)",$18.13,Rated: 4.32,788 have,191 want,N/A
"Various - Woodstock Two (2xLP, Album, Promo, MO )",$29.75,Rated: 5.00,47 have,49 want,N/A
"矢野顕子* - ただいま。 (LP, Album)",$41.99,Rated: 4.40,857 have,1112 want,N/A
"荒井由実* - Yuming Brand = ユーミン・ブランド (LP, Comp)",$13.92,Rated: 4.20,768 have,91 want,N/A
"The J. Geils Band - Sanctuary. (LP, Album, Jac)",$5.00,Rated: 3.73,767 have,21 want,N/A
"Sufjan Stevens - Javelin (LP, Album, Lem)",$18.00,Rated: 4.46,5447 have,682 want,N/A
"Papa Roach - Infest (LP, Album, RE)",$27.99,Rated: 4.73,817 have,264 want,N/A
"Cher - Take Me Home (LP, Album, 27 )",$10.00,Rated: 4.00,105 have,50 want,N/A
"Diana Ross And The Supremes* With The Temptations - The Original Sound Track From TCB  (LP, Album, Ind)",$3.95,Rated: 3.79,1838 have,85 want,N/A
"Larry Coryell - Scheherazade (LP, Album)",$20.23,Rated: 4.70,133 have,39 want,N/A
"Pink Cloud (2) - Kutkloud (LP, Album, Cap)",$9.71,Rated: 3.00,13 have,1 want,N/A
"Toshiko Akiyoshi-Lew Tabackin Big Band - Live At Newport II (LP, Album)",$20.23,Rated: 5.00,46 have,22 want,N/A
"THP Orchestra - Two Hot For Love! (LP, Album, Tra)",$20.93,Rated: 5.00,29 have,85 want,N/A
"Motels* - Motels (LP, Album, Promo)",$18.83,Rated: 5.00,9 have,28 want,N/A
冬木透* - ウルトラ兄弟　全員集合 (LP),$51.81,Rated: 4.50,6 have,10 want,N/A
"Kenji Omura, Kazumi Watanabe, Lee Ritenour - Fusion Guitar Special (LP, Comp)",$17.43,Rated: 4.67,110 have,66 want,N/A
"Rainbow - The Best Of Rainbow (2xLP, Comp, Gat)",$23.74,Rated: 4.50,393 have,68 want,N/A
"The Runaways = ザ・ランナウェイズ* - Live In Japan = ライブ！ ザ・ランナウェイズ・イン・ジャパン (LP, Album, Gat)",$47.60,Rated: 4.58,972 have,341 want,N/A
"Jimmy Rogers With Little Walter, Muddy Waters - Chicago Bound (LP, Comp, Mono)",$30.76,Rated: 4.67,76 have,56 want,N/A
"Godley Creme* - Freeze Frame (LP, Album, Promo, W/Lbl)",$15.32,Rated: 4.67,8 have,45 want,N/A
"寺内タケシとブルー・ジーンズ* - 歌のないエレキ歌謡曲 (2xLP, Album)",$18.13,Rated: 4.60,17 have,22 want,N/A
"Jethro Tull = ジェスロ・タル* - This Was = 日曜日の印象 (LP, Album, RE, Gat)",$45.50,Rated: 4.00,38 have,120 want,N/A
Agbeotu Teyebo - Balagbe Ogbo Special Of Ndoro Town (LP),$24.84,Rated: 4.67,22 have,16 want,N/A
木森敏之* / 熊谷弘* ・指揮 新日本フィルハーモニー交響楽団* - わが青春のアルカディア 音楽集 = My Youth In Arcadia (LP),$25.15,Rated: 4.75,126 have,71 want,N/A
"Various - Saturday Night Fever (The Original Movie Sound Track) (2xLP, Album, Comp, RP, Pol)",$3.99,Rated: 4.03,28229 have,1855 want,N/A
"Nancy Wilson, Joe Henderson, Chick Corea, Stanley Clarke, Lenny White - Echoes Of An Era 2 (The Concert) (LP)",$30.76,Rated: 4.20,36 have,54 want,N/A
"Herbie Hancock = ハービー・ハンコック* - Lite Me Up = ライト・ミー・アップ (LP, Album)",$20.23,Rated: 4.32,302 have,195 want,N/A
"Tchaikovsky*, Chicago Symphony Orchestra, Rafael Kubelik - Symphony No. 6 ""Pathétique"" (LP)",$12.49,Rated: 5.00,81 have,3 want,N/A
"John Mayall With Eric Clapton - Blues Breakers (LP, Album, Mon)",$35.00,Rated: 4.48,561 have,382 want,N/A
"America (2) - Hearts (LP, Album, Ter)",$15.95,Rated: 3.70,5389 have,402 want,N/A
"Santa Claus - Radio Shack Presents Christmas With Santa And His Friends (LP, Album)",$29.99,Rated: 3.57,136 have,11 want,N/A
"Quincy Jones And His Orchestra - Quincy's Got A Brand New Bag (LP, Album)",$19.99,Rated: 3.77,327 have,88 want,N/A
Dwain Johnson - Heaven On My Mind (LP),$4.99,Rated: 3.00,28 have,1 want,N/A
"Quiet Riot - QR III (LP, Album)",$20.00,Rated: 3.80,2628 have,178 want,N/A
"岩崎良美* = Yoshimi Iwasaki - タッチ = Touch (LP, Album)",$17.43,Rated: 4.29,60 have,35 want,N/A
"Thee Oh Sees - Thee Hounds Of Foggy Notion (LP, RM, Gre)",$14.00,Rated: 4.47,251 have,112 want,N/A
"Queen - Sheer Heart Attack (LP, Album, CTH)",$25.99,Rated: 4.48,647 have,561 want,N/A
"Bola Sete - Bola Sete At The Monterey Jazz Festival (LP, Album)",$30.76,N/A,17 have,8 want,N/A
"The Beatles - Rubber Soul (LP, Album, RE)",$38.48,Rated: 4.70,662 have,803 want,N/A
"Wardell Gray - Memorial Volume One (LP, Album, Mono, RE, RM)",$21.64,Rated: 4.67,50 have,20 want,N/A
"The Jazztet - At Birdhouse (LP, Album, Mono, RE)",$29.35,Rated: 4.50,55 have,30 want,N/A
"J.B. Lenoir - Natural Man (LP, Comp, Mono, RE)",$46.90,Rated: 4.00,18 have,8 want,N/A
"Art Pepper & Sonny Redd* - Art Pepper & Sonny Redd (LP, Album, Mono, Ltd, RE)",$52.51,Rated: 4.71,27 have,32 want,N/A
"Kiss - Monster (LP, Album, Pic, 200)",$75.00,Rated: 4.74,310 have,156 want,N/A
"Sarah Vaughan - After Hours (LP, Album, Mono, Ltd, RE)",$25.85,Rated: 5.00,48 have,33 want,N/A
"Rajie = ラジ* - Heart To Heart = ハート・トゥ・ハート (LP, Album)",$34.97,Rated: 4.50,414 have,498 want,N/A
Various - Pumping Iron II - The Women - Original Soundtrack Recording (LP),$12.49,Rated: 4.03,478 have,113 want,N/A
Professor I. K. Belemu - Kiri Otubo Esin (LP),$28.95,Rated: 4.25,26 have,26 want,N/A
"Prokofiev* - The Philadelphia Orchestra, Eugene Ormandy, The Westminster Choir*, Dr. John Finley Williamson*, Jennie Tourel - Alexander Nevsky - Cantata, Op. 78 (LP, Album)",$19.99,Rated: 4.43,103 have,105 want,N/A
"Cher - Foxy Lady (LP, Album, RP)",$3.48,Rated: 3.77,2473 have,99 want,N/A
Various - Festivals Of The Himalayas (LP),$4.99,Rated: 4.31,258 have,97 want,N/A
"Johnny Cash - At Folsom Prison (LP, Album, RE)",$20.00,Rated: 4.48,839 have,667 want,N/A
"Genesis - Trespass (LP, Album, RE, Glo)",$13.75,Rated: 4.11,95 have,142 want,N/A
"The Pretenders - Learning To Crawl (LP, Album, Win)",$14.49,Rated: 4.00,10769 have,302 want,N/A
"Various - Praise The Lord (LP, Comp, Mono)",$3.99,Rated: 3.00,57 have,N/A,N/A
Intelligent Emeka Oweis Odogwu & His Lovely Brothers International Band Of Nig.* - Late Chief Zalaide Ofoko Of Enekorogha Town (LP),$24.95,Rated: 4.67,23 have,10 want,N/A
"Pousette-Dart Band - 3 (LP, Album, Jac)",$8.49,Rated: 3.50,40 have,7 want,N/A
"Ella Fitzgerald - At The Montreux Jazz Festival 1975 (LP, Album)",$8.00,Rated: 4.00,513 have,44 want,N/A
"Joanne Brackeen - Keyed In (LP, Album, Promo)",$12.00,Rated: 4.25,156 have,33 want,N/A
"Stevie Wonder - Fulfillingness' First Finale (LP, Album, Ind)",$9.75,Rated: 4.17,2074 have,318 want,N/A
Unknown Artist - Popeye The Sailor Man (4 Fun-Filled Stories) (LP),$13.99,Rated: 3.50,117 have,23 want,N/A
"Sylvaine (2) - Nova (LP, Ltd, RP)",$28.00,Rated: 4.80,106 have,29 want,N/A
"Merryweather* - Word Of Mouth (2xLP, Album, Los)",$8.95,Rated: 4.00,73 have,70 want,N/A
The Florida Boys - Sing About A New Day (LP),$6.99,N/A,20 have,4 want,N/A
"Charley Pride - Just Plain Charley (LP, Album, Hol)",$4.40,Rated: 3.57,79 have,8 want,N/A
"Lucifer's Friend - Lucifer's Friend (LP, Album, Quad, RE)",$45.00,Rated: 4.34,575 have,325 want,N/A
"Poco (3) - Under The Gun (LP, Album, Glo)",$3.99,Rated: 3.40,193 have,13 want,N/A
"Michel Legrand And His Orchestra* - Castles In Spain (LP, Album, Comp, Mono)",$5.98,Rated: 5.00,16 have,1 want,N/A
"The Cryin' Out Louds - The Cryin' Out Louds (LP, Pin)",$12.00,Rated: 3.50,95 have,20 want,N/A
"The Cryin' Out Louds - The Cryin' Out Louds (LP, Pin)",$12.00,Rated: 3.50,95 have,20 want,N/A
"Various - Rock Begins Volume 2 (LP, Comp, CTH)",$1.13,N/A,7 have,N/A,N/A
"Gary Numan - Telekon (LP, Album)",$25.99,Rated: 4.14,3658 have,598 want,N/A
"The Tail Gators - Swamp Rock (LP, Album)",$2.95,Rated: 4.13,353 have,30 want,N/A
"The Rainbow Sound Of Bianco His Harp And Orchestra* - Your All-Time Favorite Songs (As Chosen By Members Of The RCA Victor Record Club) (LP, Album, Club)",$4.50,Rated: 4.50,112 have,2 want,N/A
"New Edition - Under The Blue Moon (LP, Album)",$4.99,Rated: 4.18,320 have,43 want,N/A
"Maserati - Maserati VII (2xLP, Album, Ltd, RE, S/Edition, Whi)",$8.95,Rated: 4.67,201 have,21 want,N/A
"Placido Domingo With John Denver - Perhaps Love (LP, Album, Ter)",$3.99,Rated: 3.58,1011 have,16 want,N/A
"Placido Domingo : Vienna Symphony Orchestra* - Christmas With Placido Domingo (LP, Album)",$14.99,Rated: 3.63,497 have,7 want,N/A
"Ella Fitzgerald - The Best Is Yet To Come (LP, Album)",$7.00,Rated: 3.75,382 have,36 want,N/A
"The Buckinghams - Greatest Hits (LP, Comp, RP, Ter)",$1.99,Rated: 3.90,391 have,12 want,N/A
"Boulez* Conducts Stravinsky* - The Firebird (Complete Original 1910 Version) (LP, Album, RE, RM, Hal)",$48.99,Rated: 4.38,91 have,55 want,N/A
"John Ireson - In Lexington (LP, Album)",$8.95,Rated: 5.00,12 have,9 want,N/A
"Scarface (3) - The Untouchable (LP, Album)",$110.00,Rated: 4.43,319 have,578 want,N/A
"Sam Cooke - The Unforgettable Sam Cooke (LP, Comp)",$5.00,Rated: 4.00,135 have,22 want,N/A
"Rocket 88 - Rocket 88 (LP, Album, Mon)",$3.00,Rated: 4.00,103 have,28 want,N/A
"Johnny Mathis - Johnny's Greatest Hits (LP, Comp)",$4.75,Rated: 4.50,18 have,3 want,N/A
"Phoenix (25) - Phoenix (LP, Album)",$8.99,Rated: 3.00,142 have,24 want,N/A
"Laura Branigan - Branigan 2 (LP, Album)",$0.77,Rated: 3.83,656 have,43 want,N/A
"Phoebe Snow - It Looks Like Snow (LP, Album, Pit)",$3.99,Rated: 3.86,240 have,17 want,N/A
"Beethoven*, Ansermet*, L'Orchestre De La Suisse Romande - Symphony No. 6 In F Major (Op. 68) ""Pastoral""/ Prometheus Overture (Op. 43) (LP, Album, RE, RP)",$1.99,Rated: 5.00,185 have,4 want,N/A
"Phoebe Snow - Against The Grain (LP, Album)",$6.99,Rated: 3.67,882 have,34 want,N/A
"McCartney* - McCartney (LP, Album, RE, Win)",$12.00,Rated: 4.14,164 have,176 want,N/A
"Mort Garson - Cyrus Faryar - The Zodiac—Cosmic Sounds (LP, Album, RP)",$17.95,Rated: 5.00,47 have,139 want,N/A
"8Ball And MJG* - Living Legends (2xLP, Album)",$18.00,Rated: 4.29,321 have,171 want,N/A
"Petula Clark - This Is Petula Clark ! (LP, Album)",$10.99,Rated: 3.25,127 have,11 want,N/A
"Ella Fitzgerald & Oscar Peterson - Ella And Oscar (LP, Album, Ind)",$9.00,Rated: 4.19,626 have,89 want,N/A
"J.S. Bach* - Wanda Landowska - Goldberg Variations (LP, Mono)",$4.99,Rated: 4.43,175 have,23 want,N/A
"Steppenwolf - Steppenwolf (LP, Album, RE)",$17.59,Rated: 4.21,837 have,164 want,N/A
"Carlo Gesualdo, Deller Consort, Alfred Deller - Tenebrae III (LP, Album, RE)",$7.00,Rated: 5.00,24 have,13 want,N/A
"Pete Townshend - White City (A Novel) (LP, Album, AR )",$3.99,Rated: 3.89,2946 have,77 want,N/A
"Pete Seeger - Pete Seeger (LP, Album, RE)",$5.49,Rated: 3.89,1188 have,39 want,N/A
"Wagner*, Charles Munch, Boston Symphony Orchestra - Tannhäuser: Overture And Venusberg Music / Magic Fire Music / Siegried's Rhine Journey (LP, Album)",$7.49,Rated: 4.00,51 have,6 want,N/A
"The Hemphills - Home Cookin' (LP, Album)",$6.99,Rated: 5.00,36 have,4 want,N/A
Ella Fitzgerald - Ella In London (LP),$7.00,Rated: 4.27,339 have,38 want,N/A
"Buck Owens And His Buckaroos - Dust On Mother's Bible (Songs Of Faith And Religion) (LP, Album, Los)",$1.99,Rated: 3.67,435 have,45 want,N/A
"Josh Groban - Josh Groban (LP, S/Edition + LP, S/Sided, Etch)",$26.99,Rated: 4.81,312 have,135 want,N/A
"8Ball And MJG* - Living Legends (2xLP, Album)",$18.00,Rated: 4.29,321 have,171 want,N/A
"Debussy* / Ravel* - Charles Munch, Boston Symphony* - Debussy - La Mer / Ravel - Rapsodie Espagnole (LP, Album, Mono)",$5.49,Rated: 4.00,54 have,6 want,N/A
"Peter, Paul & Mary - Late Again (LP, Album, Ter)",$6.49,Rated: 3.65,1771 have,52 want,N/A
"Carpenters - Close To You (LP, Album, Pit)",$6.00,Rated: 3.89,11326 have,650 want,N/A
Grace (31) - Live (LP),$6.95,Rated: 3.33,75 have,26 want,N/A
"Peter, Paul And Mary* - Album 1700 (LP, Album, RE, Ter)",$7.99,Rated: 3.29,194 have,13 want,N/A
"Nina Simone - Little Girl Blue (LP, Album)",$49.99,Rated: 4.61,465 have,1427 want,N/A
"Merle Travis & Joe Maphis - Merle Travis & Joe Maphis (LP, Los)",$1.99,Rated: 2.00,31 have,11 want,N/A
The Sisters & Brothers - The Lord's Prayer (LP),$4.99,Rated: 3.00,45 have,20 want,N/A
Unknown Artist - The Lone Ranger (LP),$9.99,Rated: 3.60,153 have,21 want,N/A
"The Pretenders - Learning To Crawl (LP, Album, Ltd, Promo, Qui)",$29.99,Rated: 4.52,359 have,128 want,N/A
"Porter Wagoner And Dolly Parton - Porter 'n' Dolly (LP, Album)",$5.00,Rated: 3.67,415 have,78 want,N/A
"Demis Roussos - Demis Roussos (LP, Album, Ter)",$3.95,Rated: 4.24,330 have,90 want,N/A
"Various - Happy Holidays Album 10 (LP, Comp)",$12.71,Rated: 3.00,234 have,10 want,N/A
"Perfume Genius - Set My Heart On Fire Immediately (2xLP, Album)",$15.00,Rated: 4.54,1875 have,411 want,N/A
"Brendan Benson - What Kind Of World (LP, Album)",$11.00,Rated: 4.36,289 have,55 want,N/A
"Robert Palmer - Secrets (LP, Album, Jac)",$3.84,Rated: 3.78,1845 have,59 want,N/A
"EPMD - Strictly Business (LP, Album)",$35.00,Rated: 4.55,4620 have,2654 want,N/A
"Bob Florence/Big Band* - Bongos / Reeds / Brass (LP, Album, Mono, Gat)",$8.95,Rated: 5.00,47 have,28 want,N/A
"Voyage - Fly Away (LP, Album)",$3.00,Rated: 4.49,362 have,91 want,N/A
Unknown Artist - The Six Million Dollar Man (Hear 4 Exciting New Stories) (LP),$11.99,Rated: 3.95,393 have,98 want,N/A
"Various - Gigi - Original Cast Soundtrack Album (LP, Album, Mono, RP)",$0.79,Rated: 2.00,28 have,6 want,N/A
"Johnny Gill - Johnny Gill (LP, Album)",$39.99,Rated: 4.25,961 have,361 want,N/A
"Herb Alpert - Rise (LP, Album, Ter)",$3.45,Rated: 4.17,456 have,126 want,N/A
"Jim Nabbie's Ink Spots - An Evening With Jim Nabbie's Ink Spots (LP, Album)",$3.00,Rated: 3.50,53 have,4 want,N/A
"Carpenters - Yesterday Once More (2xLP, Comp)",$10.00,Rated: 4.13,2379 have,103 want,N/A
"New Order - Low-life (LP, Album, Obi)",$65.00,Rated: 4.41,4197 have,835 want,N/A
"Freddie Hart And The Heartbeats - Country Heart 'N Soul (LP, Album)",$1.99,Rated: 3.00,113 have,6 want,N/A
"Andrew Lloyd Webber And Tim Rice - Evita: Premiere American Recording (2xLP, Album, Pin)",$2.49,Rated: 4.00,762 have,32 want,N/A
"REO Speedwagon - Nine Lives (LP, Album, San)",$6.95,Rated: 3.88,2349 have,85 want,N/A
"Wilco - Being There (2xLP, Album)",$175.00,Rated: 4.56,1897 have,1118 want,N/A
"Francis Lai - Love Story - Music From The Original Soundtrack (LP, Album, Mon)",$1.49,Rated: 4.00,240 have,18 want,N/A
"Peter Nero - Peter Nero Plays A Salute To Herb Alpert & The Tijuana Brass (LP, Album, Hol)",$5.49,N/A,5 have,1 want,N/A
"Peter Nero - Hail The Conquering Nero (LP, Album)",$3.99,N/A,12 have,N/A,N/A
"Peter Nero - For The Nero-Minded (LP, Album, Ind)",$3.99,Rated: 4.80,215 have,7 want,N/A
"Fukushima*, Henze*, Martinů*, Petrassi* - Severino Gazzelloni, Margaret Kitchin - La Flute Moderne (LP, Album)",$5.00,N/A,21 have,26 want,N/A
"Simon And Garfunkel* - Bridge Over Troubled Water (LP, Album, Ter)",$14.78,Rated: 4.34,2071 have,342 want,N/A
"Various - Marjoe (LP, Sou)",$4.99,Rated: 4.00,116 have,11 want,N/A
"Rush - All The World's A Stage (2xLP, Album, Ric)",$25.00,Rated: 4.12,906 have,170 want,N/A
"Weather Report - Heavy Weather (LP, Album, Ter)",$4.99,Rated: 3.82,213 have,176 want,N/A
"Dick Hyman - Conversation Piece - The Music Of Noel Coward (LP, Mono)",$4.99,N/A,26 have,8 want,N/A
"The Lettermen - Reflections (LP, Album, RP, Jac)",$12.00,Rated: 4.00,35 have,4 want,N/A
"Michael Bublé - It's Time (2xLP, Album, Etc)",$23.99,Rated: 4.68,1208 have,676 want,N/A
Raam Laxman - Anadi Khiladi (LP),$30.00,N/A,5 have,4 want,N/A
"Various - Honky Tonkin' (LP, Comp)",$0.99,Rated: 3.75,787 have,23 want,N/A
"Genesis - Trespass (LP, Album, RE, Glo)",$21.99,Rated: 4.01,924 have,173 want,N/A
"Perry Como - Perry Como Sings Merry Christmas Music (LP, Album, RE)",$16.99,Rated: 3.85,1485 have,19 want,N/A
"Perry Como - It's Impossible (LP, Album, Roc)",$4.49,Rated: 4.50,77 have,10 want,N/A
"Rah Digga - Dirty Harriet (2xLP, Album)",$33.00,Rated: 3.98,628 have,393 want,N/A
"The Doors - Classics (LP, Comp)",$21.99,Rated: 4.45,741 have,81 want,N/A
"Jukka Tolonen - Tolonen! (LP, Album)",$14.99,Rated: 4.26,349 have,163 want,N/A
"Perez Prado  /  Carlos Molina - In Mexico (LP, Album)",$7.49,Rated: 3.60,45 have,11 want,N/A
"Percy Faith & His Orchestra - The Columbia Album Of Victor Herbert  (2xLP, Album, Mono, Gat)",$5.49,Rated: 4.00,48 have,4 want,N/A
"Sufjan Stevens - Carrie & Lowell (LP, Album)",$17.00,Rated: 4.57,34182 have,6106 want,N/A
"Cham* - Ghetto Story (2xLP, Album)",$8.99,Rated: 3.89,203 have,64 want,N/A
"Saba (14) - Care For Me (LP, Album, RE)",$61.95,Rated: 4.54,992 have,327 want,N/A
"Percy Faith - Music Of Christmas Volume 2 (LP, Album, RE)",$10.99,Rated: 3.80,167 have,3 want,N/A
"Alex De Grassi - Clockwork (LP, Album)",$3.00,Rated: 3.98,686 have,37 want,N/A
"McCartney* - McCartney (LP, Album, Scr)",$9.00,Rated: 3.98,11251 have,489 want,N/A
"Percy Faith & His Orchestra - More Themes For Young Lovers (LP, Album)",$3.99,Rated: 3.56,434 have,21 want,N/A
"Al Hudson And The Partners* - Happy Feet (LP, Album, Glo)",$4.00,Rated: 3.96,804 have,166 want,N/A
"Carpenters - Carpenters (LP, Album, RE)",$5.00,Rated: 4.22,124 have,64 want,N/A
"Percy Faith And His Orchestra* - Held Over! Today's Great Movie Themes (LP, Album, Two)",$3.99,Rated: 3.82,267 have,10 want,N/A
"Pretenders* - Pretenders (LP, Album, Win)",$12.00,Rated: 4.22,1065 have,175 want,N/A
"Peggy Lee - Sugar 'N' Spice (LP, Album)",$5.99,Rated: 4.10,153 have,17 want,N/A
"Miss Peggy Lee* - Somethin' Groovy (LP, Album)",$4.99,Rated: 3.73,196 have,41 want,N/A
"Hank Mobley - Reach Out! (LP, Album, Gat)",$40.00,Rated: 4.00,444 have,218 want,N/A
"Grateful Dead* - Dead Set (2xLP, Album, Gat)",$42.99,Rated: 4.25,1763 have,188 want,N/A
Bappi Lahiri - Roti Kee Keemat (LP),$15.00,N/A,10 have,4 want,N/A
"David Gilmour - David Gilmour (LP, Album, RE, Pit)",$42.99,Rated: 4.35,309 have,108 want,N/A
"Bob Marley & The Wailers Feat. Peter Tosh - The Birth Of A Legend (LP, Album, Comp, Ter)",$10.00,N/A,43 have,8 want,N/A
"Rick Derringer - All American Boy (LP, Album, RE, Pit)",$10.00,Rated: 3.75,53 have,8 want,N/A
"Paul Young - The Secret Of Association (LP, Album, Pit)",$4.99,Rated: 3.74,2746 have,65 want,N/A
"Katrina And The Waves - Waves (LP, Album, Spe)",$3.99,Rated: 3.59,1142 have,23 want,N/A
"Paul Williams (2) - Ordinary Fool (LP, Album)",$5.99,Rated: 5.00,20 have,9 want,N/A
